Comment,Likes,Author,Author URL,Published At
"<a href=""https://www.youtube.com/watch?v=TkiBgnYY9OU&amp;t=408"">6:48</a>",0,kongshouse7554,http://www.youtube.com/@kongshouse7554,2024-08-21T10:59:15Z
"11분03초ㅡ07초 사이, 또 14분03ㅡ06초 사이에서 휘파람 소리가 들리네요. 주님의 즉각적인 도움 을 말씀하시는 바로 그 순간에 들린 소리였어요. Mc들이 낸 소린 아닌 것 같고 방청하시던 분 중에서? 또는 촬영 제작진 중에서 낸 효과음인가요? 적절한 타이밍에 탁월한 소리네요 ㅡ",0,ipdft,http://www.youtube.com/@ipdft,2024-08-25T05:21:35Z
하나님의 사랑이 확 와 닿습니다,0,byeonghyukwak2822,http://www.youtube.com/@byeonghyukwak2822,2023-04-27T13:13:49Z
"살아있는 간증, 귀한 목사님 간증을 더 들을수있어 감사합니다. 하나님 목사님의 건강을 지켜주소서.",0,anneshirly1,http://www.youtube.com/@anneshirly1,2023-06-24T22:32:52Z
제가 안디옥목사님에게 죄를 물으려면 교도소사건과 같이 형평성을 물으라고 민원넣었더니 제 아이디 삭제 글삭제를 광주시청에서 했더군요,0,nn-me8rb,http://www.youtube.com/@nn-me8rb,2021-02-08T08:10:46Z
가슴이 뜨거워지는 말씀이에요 😭😭  저도 모르게 눈물만 나네요~,0,_olivetree5106,http://www.youtube.com/@_olivetree5106,2021-02-06T06:25:13Z
!  👀~~~나는 너를 떠날수없다. 너희는 내소산이요. 창조물이다.<br>내딸이요 .아들이며.내목적이자 나 자신이다. 그러니 날 찻아라.<br>나로부터 멀어짐을 느낄때마다 난그곳에 있으리라.,0,이정순-i3p,http://www.youtube.com/@%EC%9D%B4%EC%A0%95%EC%88%9C-i3p,2021-01-21T12:36:51Z
중국에서 목숨내놓고 듣는 사람은 편하지 ㆍ 참 뭐라 할말없네요<br>앞으로도 주님의 종으로 좋은날이 가득하길요,0,nn-me8rb,http://www.youtube.com/@nn-me8rb,2021-01-22T14:53:35Z
"[<a href=""https://www.youtube.com/watch?v=TkiBgnYY9OU&amp;t=3065"">51:05</a> ~ <a href=""https://www.youtube.com/watch?v=TkiBgnYY9OU&amp;t=3170"">52:50</a>] (첨언) 바른 성경해석<br><br>예수님이 십자가에 죽으심<br><br>1. 당연히 십자가에 달려 죽어야만 할 인생이 아님<br><br>(마21장) 포도원 품꾼의 비유 <br> -&gt; 내 아들은 공경하리라 <br><br>(행<a href=""https://www.youtube.com/watch?v=TkiBgnYY9OU&amp;t=194"">3:14</a>-15) 너희가 거룩하고 의로운 자를 부인하고 도리어 살인한 사람을 놓아주기를 구하여 15 생명의 주를 죽였도다 그러나 하나님이 죽은 자 가운데서 살리셨으니 우리가 이 일에 증인이로라<br><br>(고후4장10절) 우리가 항상 예수 죽인 것을 몸에 짊어짐은 예수의 생명도 우리 몸에 나타나게 하려 함이라<br><br>인간은 호의가 계속되면 권리인 줄 알듯이, 마땅히 나를 위해 십자가에 달려 죽어야만할 분으로 여기게 될 때 값싼 은총으로 전락하게 됩니다. 향유옥합과 같이 귀하고 귀한 주님이 자신을 다 부셔서 모든 것을 내어놓으신 사랑이 십자가입니다.<br><br>2. 예수님이 30살에 바로 십자가에 달리시지 않은 것이 사랑과 신성이 충만하게 자라날 때까지 시간이 필요해서가 아님. <br> 부족함-&gt; 완성 x<br> 충만함 -&gt; 더욱 충만해 감 ㅇ<br>-&gt; (골2장9절) 그 안에는 신성의 모든 충만이 육체로 거하시고<br><br>예수님의 나심과 사심과 죽으심과 다시사심 승천하시의 모든 일생이 다 자기비움과 자기낮춤 사랑과 신성이 충만한 삶이었습니다. <br><br>(요2장) 물이 포도주로 변하게 한 기적의 사건 -&gt; 여자여 나와 무슨 상관이 있나이까. <br><br>이 냉랭해 보이는 말이 예수님의 사랑이 충만하지 않아서 아님. 세상 혼인잔치 시집가고 장가가는 것이 주님과 상관 없는 세상사 1차원적인 것이기 때문. 주님과 같이 하나님나라의 일꾼으로 그의 나라와 그의 뜻을 구하며 사는 인생이 흥취나는 포도주와 같은 인생인 것이고 주님을 만나 그렇게 바뀐 우리의 인생이 바로 물이 변하여 포도주가 된 것과 같은 기적인 것입니다.",0,doinin8617,http://www.youtube.com/@doinin8617,2022-06-26T20:51:08Z
"그러면 도저히 어떻게 해야 하나요? 말씀만 본다고 상황이 나아지나요?  주님께 그렇게 갈구하고 바라고 원하면서, 기도를 9개월째 하였습니다.. 단 하루도 시지 않고, 시간날때마다 기도하면서 좀 도와 달라고 하였어요. 오죽 하면 제가 자살시도까지 하겠습니까.주변 형제분한테 제 이야기를 말하였어요.. 그런데 기도해준다고 하면서, 현실적으로 도와주는 사람들이 단 한사람도 없어요..ㅜㅜ 제가 죄를 지었나요? 남한테 피해를 주었나요? 갑자기 밑바닥 인생까지 가니깐, 이제는 삶의 미련이 없네요... 주 예수그리스도를 왜 믿고 따랐는지, 그 시간 조차도 아깝고, 신이 존재하지 않는다른것을 느끼네요.. 제 주변 사람은 남한테 폐를 끼치면서 사는데, 오히려 검은돈을 벌면서 떵떵거리면서 살고, 저는 오히려 그거와 반대로 주변사람들 및 생명을 존중하고 가치있게 행동하였는데, 왜 저를 벼랑끝까지 떠미는 이유를 모르겠어요. 쓰임받게 하신다면은 이렇게 절망까지 가게 하면 안되죠? 모세처럼 쓰이게 하신다, 말은 그렇다 쳐도 실제로 이런 상황까지 가니깐, 매일 죽고 싶다는 생각만 들어요.. 갑자기, 회사그만두고, 사기당하고, 배신당하고, 결혼할려고 한사람하고 헤어지고, 빚지고, 집팔고, 차팔고, 일욜직일을 하게 하는 신이 도대체 어디있습니다. 하나님, 예수그리스도여, 대답해 보세요. 그렇게 제가 잘못을 하여, 인생 반년사이에 폐인처럼 살게 하니깐 기분이 좋나요? 왜 죽음도 관장하셔서, 삶의 끈을 못끊게 하나요? 말해보세요. 제가 남을 죽일까요? 남을 저주 하고 미워할까요? 저를 밑바닥 인생까지 떨어트렸놓고, 기분 좋으시죠? 전 이제 더이상 희망과 빛도 안보입니다. 모든것을 내려놓아서, 조만간 다시 자살시도 할려고 합니다. 그때는 한번에 죽게 해주소서.. 이미 장소다 알아보고, 남한테 피혜안주게 조용히 갈거니깐요.. 주 예수그리스도여 지옥에나 가세요. 당신을 저주하고 원망합니다.",0,배광훈-i6o,http://www.youtube.com/@%EB%B0%B0%EA%B4%91%ED%9B%88-i6o,2021-02-13T20:23:40Z
살아 역사하시는  하나님을 다시 한번 묵상하며  윤목사님께 주신 하나님의 능력을 사역 현장에서 체험하시며 영광돌리시는  주의 종에게  또한그가정에 은혜가  충만하시기를~~,0,khlee9380,http://www.youtube.com/@khlee9380,2022-07-01T04:35:24Z
할렐루야.아멘,0,새날이오길,http://www.youtube.com/@%EC%83%88%EB%82%A0%EC%9D%B4%EC%98%A4%EA%B8%B8,2022-07-11T16:14:33Z
예수님을 닮으신 윤치영목사님~~ㅠㅠ<br>너무나~귀하고 귀하십니다ㅠㅠ~~<br>꼭~~본받길 원합니다ㅠㅠ~<br>주님품에 안기시는 그날까지~~강건하시고<br>변함없이 주님을 더욱사랑하시는 목사님 되시길~~기도합니다~끝까지ㅎㅎㅎ 너무 귀여우세요~♡♡♡,0,여러분들의친구,http://www.youtube.com/@%EC%97%AC%EB%9F%AC%EB%B6%84%EB%93%A4%EC%9D%98%EC%B9%9C%EA%B5%AC,2022-07-24T07:43:59Z
예수님 감사합니다<br>불꽃 같은눈으로직희신<br>하나님 감사합니다<br>축복합니다 도전합니다<br>❤❤❤❤❤,0,정순이-c4n,http://www.youtube.com/@%EC%A0%95%EC%88%9C%EC%9D%B4-c4n,2024-10-13T16:58:51Z
동대문동포교회<br>부흥성회윤치영,0,renshuyan5752,http://www.youtube.com/@renshuyan5752,2023-10-04T08:43:44Z
하나님아버지 ~<br>복음의 비밀을 담대히 알리게 하옵소서. 성령을 부어 주옵소서. 성령이 비밀이시니 성령의 말씀 만 복음의 말씀 만<br>우리 주 예수그리스도의 말씀 만 부어 주옵소서. 주님 저들에게 우리가 입을 벌릴테니 그저 우리들의 입에서는 우리는<br>육체를 가진 자 이오니 우리의  입에서는 비밀의 말씀 만 나오게 하옵소서. 천국의 구원의 말씀 만 성령의 말씀 만 나와서 저들에게 성령의 말씀 만 부어 주시옵소서.<br>주님~우리의 입을 열어 주님께서 하시옵소서.<br>하나가 천을 이룬다고 하심과 같이 하나님의 숫자는 셀수가 없습니다. 영원 무궁토록 흘러 나옵니다. 할렐루야. 우리 하나가 가서 전도를 하면 천명이 만명이 전도되게 하옵소서. 우리를<br>예수님을 모시고 다니는 기사로 써 주시옵소서. 우리 구주 예수그리스도 이름으로 믿고 기도하옵니다.아멘.,0,허윤정-f7o,http://www.youtube.com/@%ED%97%88%EC%9C%A4%EC%A0%95-f7o,2023-09-26T02:45:06Z
사도행전이 지금도 생생하게 나타나는 현장에서 사역하시는 목사님이 부럽습니다~,0,김순옥-u1f,http://www.youtube.com/@%EA%B9%80%EC%88%9C%EC%98%A5-u1f,2022-07-26T21:46:24Z
"[살아계신 하나님]<br><br>* 구원의 실제 <br><br>&quot;진실로 진실로 <br>네게 이르노니 <br><br>사람이 <br>거듭나지 아니하면 <br><br>하나님 나라를 <br>볼 수 없느니라&quot;<br><br>&quot;진실로 진실로 <br>네게 이르노니 <br><br>사람이 <br>물과 성령으로 <br>나지 아니하면 <br>(신의 생명으로 거듭남)<br><br>하나님 나라에 <br>들어갈 수 없느니라 <br><br>육으로 난 것은 육이요 <br><br>성령으로 <br>난 것은 영이니&quot;<br>(요3:3,5~6)<br><br>주님<br>예수님의 <br>&quot;십자가 죽음과 부활&quot;이 <br>* * * 에게 <br>실재가 되게 해주세요.<br><br>* 삼성교회 TV <br>(정동석목사님,36년생)<br><br>* 현승원 TV <br><br>살아계신 하나님 <br><br>구원의 하나님을 찬양합니다!!<br><br>할렐루야!!",0,홍희순-p9e,http://www.youtube.com/@%ED%99%8D%ED%9D%AC%EC%88%9C-p9e,2024-07-27T18:26:16Z
목사님! 주영훈집사님~~여기가..우리 정인이 양아버지라는 사탄이 근무했던 방송이라면서요.ㅜㅜ 좀 동참안해주시나요?ㅜㅜ 목사님 그남자좀 찾아서 혼내주세요.<br>아니 그남자가아니라..사탄마왕을 혼내주시지요~~ 정인이는 우리곁을 떠나 하나님나라로 갔지만.지금도 분이가시질않고 그사탄은 지옥으로 보내고싶네요.ㅜㅜ,0,구현미-w3b,http://www.youtube.com/@%EA%B5%AC%ED%98%84%EB%AF%B8-w3b,2021-01-25T11:04:20Z
하나님꼐서는 살아계십니다,0,이번주-h5n,http://www.youtube.com/@%EC%9D%B4%EB%B2%88%EC%A3%BC-h5n,2021-01-27T05:56:49Z
"사명으로 사랑하는 것은 의미가 없다는 말씀 참 두렵고 소름끼치는 말씀이네요.  i don&#39;t write well in Korean. But this is quite concerning, having a pastor or minister traveling around the world and preaching charismatic doctrine. No word of sin, and repentance, and faith in Jesus Christ. Rather he is preaching, people saw the miracle, therefore, they believe. <br><br>썩는 양식을 위하여 일하지 말고 영생하도록 있는 양식을 위하여 하라 이 양식은 인자가 너희에게 주리니 인자는 아버지 하나님의 인치신 자니라<br>요한복음 <a href=""https://www.youtube.com/watch?v=TkiBgnYY9OU&amp;t=387"">6:27</a>",0,SeanKimStyle,http://www.youtube.com/@SeanKimStyle,2021-01-27T18:39:57Z
이곳이 하나님 나라가 되게 해 주세요. 가족과 그 기도를 하는데 저의 알러지 비슷한게 가라앉더라구요. 하나님의 임재가 있었습니다. 하나님 감사합니다.,0,몰루-h8t,http://www.youtube.com/@%EB%AA%B0%EB%A3%A8-h8t,2021-01-30T14:02:16Z
제가 너무 솔직합니까...인간미 넘치시네요 외식보다 와닿습니다,0,청록색민들레가,http://www.youtube.com/@%EC%B2%AD%EB%A1%9D%EC%83%89%EB%AF%BC%EB%93%A4%EB%A0%88%EA%B0%80,2024-09-27T16:50:02Z
중국에서 도와주신 000집사님 이야기는 공공연히 방송 타면 안될거 같은데요....;;;중국 공안들한테 이래저래 정보가 들어가서 좋지 않을 거 같아서요...,0,deborahlee7324,http://www.youtube.com/@deborahlee7324,2024-09-24T22:35:34Z
목사님들도 자식 자랑은  주님께 영광을 돌리는 것입니다.자식이  잘되야  모든 사람에게  유익을 주기에 자식자랑 많이 하십시요. 자식들이 잘되야 저희도 세상에<br>희망이 보이고 주님께 영광돌립니다,0,에스더-u9h,http://www.youtube.com/@%EC%97%90%EC%8A%A4%EB%8D%94-u9h,2022-08-02T22:49:07Z
",,,",0,제훈류-t2t,http://www.youtube.com/@%EC%A0%9C%ED%9B%88%EB%A5%98-t2t,2022-09-02T14:11:10Z
정말 적절한 비유를 잘 하십니다. 우리도 모두 물에 빠졌던 사람들이였는데 지금은 빠진 사람을 그냥 보고 있을 수가 없다고 한 말씀이 너무 와 닿습니다.,0,뚫어뻥-m6m,http://www.youtube.com/@%EB%9A%AB%EC%96%B4%EB%BB%A5-m6m,2023-08-31T09:42:58Z
감사합니다  감사합니다  감사합니다,0,낮은자로,http://www.youtube.com/@%EB%82%AE%EC%9D%80%EC%9E%90%EB%A1%9C,2022-09-15T05:44:00Z
목사님!<br>귀한 사역 귀한 간증 나눠주셔서 감사합니다 <br>중국으로 시집간 딸이 속히<br>예수님품으로<br>돌아오기를 간구하고 있는데<br>오늘 귀한 목사님 생수의 말씀듣고<br>너무 감사합니다 ~~<br>난닝에도 가정교회가 있는지요?,0,Lee-tb8or,http://www.youtube.com/@Lee-tb8or,2021-02-02T00:26:26Z
"너희는 가난한 집, 있는 집 할 것 없이 심방을 한 다음에 그로부터 감사 헌금을 거둬 가지 아니하는가?<br><br>그리고 너희는 거기서 주인이 주는 대로 심방의 기금이요, 또는 재물이요, 금일봉을 그저 거침없이 받아들 이고, 그 받아온 것은 또 주일이라는 그날에 기도를 해 주며 받은 만큼 그 집에서 너희가 떠나기 전에 또 그에게 유창한 기도로써 그 모두를 다 받 는 것처럼 중언부언하고 기도를 하는 것이 너희가 아니던가? <br><br>이것이 나 여호와가 말하는 사탄이 하는 짓이며 사탄이 나의 백성에게 재물을 몰수하며 수거해 가는 방법이라 내가 너희에게 말하는 것이니라. <br><br>한 인간의 예를 들어 과연 너희가 어찌하여 그 감사 헌금을 거둬들이는가 또 한 번 너희가 들여다보지 아니하겠는가? <br><br>너희가 각종 명칭을 붙여 헌금을 받 아들이며 각종 명칭을 붙여 심방을 하며, 그리하여 감사 헌금이요, 재물 을 거둬들이나, <br><br>너희는 여기서 또 한 사람의 인간으 로부터 얼마나 많은 것을 거둬들이며 평생 그를 쥐어짜며 갈취하는 것인가를 내가 예를 들어 너희에게 전함이니, 이것이 아니라면 나의 법전을 너희가 찢어 버리고 던져도 내가 말하지 아니할 것이니라.<br><br>한 인간이 세상에 태어남이니,나로 부터 생명을 받아 한 사람이 세상에 태어남으로 인하여 너희는 그 태어난 것을 너희가 이루어 준 것처럼 감사헌금을 받아 가느니라. <br><br>한 사람이 이 세상에 태어남으로 인 하여 난 그날부터 감사 현금을 받아 가기 시작하면서 그가 백일이라 하여 또 감사 헌금을 그로부터 받아들는 것이 너희가 아니던가? <br><br>그리고 또 그 아이가 자라 돌이 되었 을 때 그 돌에 대한 감사 헌금이요. 어쩌고저쩌고 부언 설명을 하고 중언부언하며 너희가 기도라는 것을 지껄여 대고 또 거기에서 그 헌금을 받아가는 것이 너희가 아니던가?<br><br>그가 또 유치원이라는 곳에 들어갔을 때, 초등학교라는 곳에 들어갔을 때, 또 중·고등학교에 다니며 대학을 다닐 때까지,입학했을 때는 입학한 대로 너희는 감사 헌금을 거둬들이며, 그가 졸업 했을 때는 또 졸업했다 해서 감사 헌금을 받아들이며,<br><br>또 그와 같이 우등생으로서 졸업했다. 하여 또 감사 헌금을 받아들이는 것이 너희가 가고 있는 것이 아니던 가?<br><br>그가 성장하여 군에 입대했다 하여 군은 너희 의무를 다하기 위하여 고 통의 길을 가는 것이거늘, 군에 입대하는 것을 또 감사하는 헌금을 받아들이는 것이 너희이며, 그가 또 제대했다 해서 또 너희는 축복을 받았다고 감사 헌금을 받아들이며,<br><br>그가 열심히 군 복무를 함으로써 무 사히 마쳐 나온 것을 저희가 보살펴준 것처럼 또 무사히 제대했다 하여<br>그 감사 헌금을 받아들이며, <br><br>그가 또 살아오면서 친구를 사귀며 여인을 사귀어 한 가정을 이루고자 하여 여인을 사귀었다 하여 또 감사<br>함을 거둬들이며 그를 또 갈취하느니라.<br><br>그가 한 가정을 이루기 위하여 약혼 식이라는 것을 했을 때 너희는 감사 현금을 받아들이느니라.<br><br>그리고 그가 결혼했을 때 또한 결혼 한 대로 너희는 감사 헌금을 받았으 며, 너희는 주례를 선다 하여 또 중언 부언하고 거기서 갈취를 해 가느니라. <br><br>인간이 살아가면서 1년에 한 번씩 돌 아오는 생일 때마다 감사 헌금을 받 아들이는 것이 지금 너희가 살아가는 추악한 모습이니라. <br><br>그리하여 그가 결혼하여 또 자식을 낳음이니 그 자식이 세상에 태어났다. 하여 또 너희는 감사 헌금을 거기서 부터 받아들이는 것이 너희가 아니던 가? <br><br>아이를 무사히 출산했다 하여 감사 헌금이요,  또 산모가 건강하다 하여 감사 헌금이요, <br><br>또 너희는 그와 같이 사기극을 계속 벌이면서 나의 피조물 만백성을 숨을 돌리지 못하도록 자금을 거둬 가니, 그 순간순간에 주일에 바치는 헌금이요. 십일조라는 것을 갖다 바치는 현금이요, 그 안에 바치는 그 헌금의 수를 또 헤아릴 수가 없음이니라, <br><br>그리하여 그들이 가정을 이루어 그저 사글세 집을 들어갔다 하여, 또 살림을 차렸다 하여 감사 헌금이요, 그가 또 전셋집으로 옮겼다하여 감사 헌금을 받아들이며,<br><br>이사할 때 이사했다 하여 헌금을 받 아들이느니라.이사할 때 힘들고 어려운 그것은 고사하고 이사한다 바치며 이사 갔다 하여 또 감사 헌금을 받아들이며,<br><br>그들이 열심히 일하여 집을 하나 장 만하고 주택을 만들었다 하여 또 주 택에 대한 감사 헌금이요, 입주했다 하여 감사하며, 그리고 그가 취직했다 하여 또 감사 하며, 그가 또 봉급을 탔으니 거기에 대한 십일조요, 또 감사헌금을 받으 니, <br><br>이것이 바로 너희가 그 감사 헌금, 감 사 헌금 하여 나의 피조물 만백성에 게 고혈을 빨아먹는 것이니라. <br><br>너희가 종교 집단에 또 입문했으니 감사 헌금이요, 집사라는 너희가 돈 받고 팔아먹는 그 이름 하나를 받았 으니 또 감사 헌금이요, 권사라는 이 름을 받았으니 감사 헌금이요, 장로 라는 이름을 또 받았으니 또 감사 헌 금이요, 전도사라는 것이 되었으니 감사함이요.,<br><br>너희는 그와 같이 목적과 수단을 가 리지 아니하고 수없이 거둬들이는 것이 지금 가고 있는 길이니, 이를 어찌 하여야 하겠는가? <br><br>너희는 바로 거기에만 연연하는 자이 니 너희가 어찌하여 구원의 길이요. 참진리를 알겠는가? 너희가 중병에 걸린 자에게 또 중병에 걸렸다 감사 헌금이요, 또 병원에 입원했다 감사 헌금이요, 암에 걸려 죽어 간다 하여 또 암에 걸렸다 하여 감사 헌금이요,<br><br>또 그가 낫게 했다 하여 감사하며, 병 원에 입원하여도 그가 시련을 겪는 그곳에서 또 나의 축복이 있을 것이 라 기도하고 또 중언부언하고 또 자 금을 거둬 가는 것이 너희이니라.<br><br>죽어 갈 때 그들은 과연 무엇을 느끼 는가?<br><br>그들이 평생 살아온 것이 죽음의 거 짓된 삶을 살았으며, 평생 바친 것이 거짓 사기꾼들 앞에 그저 헌금이라는 걸 뜯기고 갖다 바치는 것밖에는 죽어갈때 그들 앞에 남지 않음이니 그가 죽어 갈 때 뭐라 말하느냐?<br><br>제 인생은 너무나도 잘못 살았으며 제 인생은 너무나도 억울하게 살았으며, 잘못 가르치는 종교 지도자에게 제 인생의 모두가 희생되었음이니,<br><br>아들이요, 그 모두의 후손은 그와 같 이 살지 말라고 그들에게 그 말을 전 하고 싶으나, 이미 그때는 너희가  쇠진하여 그 말을 할 힘마저도 없음이 니, 바로 이것이 너희의 지금에 가는 길이며 만백성을 이끌어 가는 것이니라.<br><br>너희는 부모에게 먼저 갔다 하여 그 를 위하여, 또 그 부모의 천국에 갈 수 있도록 빌기 위하여, 그 부모가 구원을 받기 위하여 너희는 또 감사 헌금을 바치며, 또 갖다 바치는 것이 너희이니,<br><br>해도 해도 너무나 사악한 짓이며, 나 여호와를 버리며 나를 능멸하며 그와 같은 행위를 너희가 하고 있다 는 것을 알아야 할 것이니라.<br><br>너희가 그저 감사하다 바친 것, 그리<br>고 헌금이라 갖다 바친 것, 사악한 종 교 지도자가 말하는 재물을 갖다 바 친것, 그 모두가 너희의 죄가 되며, <br><br>그것은 사탄에게 힘을 실어 줬으며 사탄에게 용기를 주었으며 사탄이 존재할 수 있도록 너희가 밑거름을 이루었고 밑바탕을 이루었기 때문에 그 죄가 얼마나 무서운가를 알아야 할 것이니라.<br><br>감사 헌금이라 하여 재물을 바치는 것이 무거운 죄인 것을 안다면, 너희 는 맨입으로 나에게 기도하며 너희의 마음이 변하며 천사와 같이 살아가는 그 마음으로 사는 것이 나의 백성이요, 너희가 하늘에 오르는 길이라는 것을 잊지 말라.",0,k-1798,http://www.youtube.com/@k-1798,2021-02-03T04:23:49Z
감사합니다.<br>새롭게 하소서...<br>항상 좋은 프로그램에 고마움을 표합니다. <br>응원합니다. <br>주영훈씨 인도는 최고입니다.<br>늘 건강하시고 건승하소서,0,황미영-g3z,http://www.youtube.com/@%ED%99%A9%EB%AF%B8%EC%98%81-g3z,2022-09-20T18:39:31Z
ㅋ  아이러니요,0,메이-l5u,http://www.youtube.com/@%EB%A9%94%EC%9D%B4-l5u,2021-02-03T23:54:16Z
그 상해 호텔이 혹시 어딘가요?,0,정유림-r9h,http://www.youtube.com/@%EC%A0%95%EC%9C%A0%EB%A6%BC-r9h,2020-12-23T04:10:46Z
나:후나에소크라테스,0,msk4803,http://www.youtube.com/@msk4803,2020-12-24T19:39:08Z
"너무 재미있는 기적 이자요. 지금도 허나님은 기적을 ,일하고 계십니다.^~^",0,윤주-b2g,http://www.youtube.com/@%EC%9C%A4%EC%A3%BC-b2g,2021-11-21T09:04:10Z
중국은 공산당이 무너지기전까진 어렵다고 생각합니다. 거짓과 위선이 가득한 그들 수뇌부가 철저히 무너지기전엔.. 그러나 중국 공산당은 서서히 균열이 가고 있고 이미 국민들의 신임을 잃고 있습니다. 하나님이 중국을 곧 열어주실거같아요,0,tonny4805,http://www.youtube.com/@tonny4805,2021-01-05T09:38:42Z
🤍🤍,0,고인물-y7c,http://www.youtube.com/@%EA%B3%A0%EC%9D%B8%EB%AC%BC-y7c,2024-01-28T06:59:43Z
하나님 마음을 훔쳤다고?,0,ksh2976,http://www.youtube.com/@ksh2976,2020-12-26T16:05:34Z
ㅡ7,0,문재월-q4f,http://www.youtube.com/@%EB%AC%B8%EC%9E%AC%EC%9B%94-q4f,2021-04-05T14:37:29Z
Vida Para Todos,0,peacel570208,http://www.youtube.com/@peacel570208,2020-12-26T22:16:11Z
주영훈ㅡ개그감 짱^^,0,박은순-h6u,http://www.youtube.com/@%EB%B0%95%EC%9D%80%EC%88%9C-h6u,2021-07-30T03:37:35Z
아멘 🙏,0,eunjakim4842,http://www.youtube.com/@eunjakim4842,2021-07-31T08:47:25Z
오늘도 살아계셨서 역사하시는 하나님<br>감사합니다 은혜로웠읍니다 건강하세요,0,suhunt6654,http://www.youtube.com/@suhunt6654,2021-08-04T19:19:14Z
ㅛ갼네샿ㅌㅎ컇햬,0,boinhwang2147,http://www.youtube.com/@boinhwang2147,2021-08-21T20:35:49Z
